y_fit, y_min, y_max, y_min2, y_max2
0.638425954512, 0.634708518984, 0.642074314412, 0.634708518984, 0.642074314412
0.848035194282, 0.843097263427, 0.852881389342, 0.843097263427, 0.852881389342
0.964749454169, 0.959131953639, 0.970262624228, 0.959131953639, 0.970262624228
1.00872016681, 1.00284668039, 1.01448460986, 1.00284668039, 1.01448460986
1.01992260316, 1.01398394204, 1.02575106104, 1.01398394204, 1.02575106104
1.02185127056, 1.01590144005, 1.02769074747, 1.01590144005, 1.02769074747
1.02207528025, 1.01612421209, 1.02791603515, 1.01612421209, 1.02791603515
1.02207496491, 1.01612397176, 1.02791571645, 1.01612397176, 1.02791571645
1.02207462174, 1.01612371111, 1.02791537052, 1.01612371111, 1.02791537052
1.0220742472, 1.01612342768, 1.02791499405, 1.01612342768, 1.02791499405
1.02207383709, 1.01612311862, 1.02791458313, 1.01612311862, 1.02791458313
1.02207338654, 1.01612278065, 1.02791413328, 1.01612278065, 1.02791413328
1.02207288993, 1.01612241007, 1.02791363943, 1.01612241007, 1.02791363943
1.02207234058, 1.01612200261, 1.02791309569, 1.01612200261, 1.02791309569
1.02207173006, 1.01612155314, 1.02791249495, 1.01612155314, 1.02791249495
1.02207104732, 1.01612105542, 1.02791182856, 1.01612105542, 1.02791182856
1.02207027689, 1.01612034603, 1.02791108604, 1.01612034603, 1.02791108604
1.02206939493, 1.01611950782, 1.02791025471, 1.01611950782, 1.02791025471
1.02206835972, 1.01611872199, 1.02790931912, 1.01611872199, 1.02790931912
1.02206708986, 1.01611790641, 1.02790826012, 1.01611790641, 1.02790826012
1.02206541517, 1.01611698129, 1.02790705039, 1.01611698129, 1.02790705039
1.02206296859, 1.01611592503, 1.02790565421, 1.01611592503, 1.02790565421
1.02205895615, 1.01611468892, 1.0279040362, 1.01611468892, 1.0279040362
1.02205168351, 1.01611327836, 1.02790214122, 1.01611327836, 1.02790214122
1.02203761612, 1.01611162659, 1.02787228979, 1.01611162659, 1.02787228979
