Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 10.5073553664, 6.04430202935, 0.167006018849, 0.539896539182, 20.3470984788, 0.584694737705, 5.20570293722, 10.4147378883, 15.7260629395, 20.4653859713
TEMP, 398.125744868, 278.446460425, 8.65924149201, 0.198555396489, 914.47480033, 17.7715451173, 164.072259194, 341.00310573, 610.379559085, 950.745238208
B, 11.7240034676, 7.47044867636, 0.242025843421, 0.00953651776079, 23.5365052204, 0.584384996289, 4.88272032735, 11.6424110102, 18.325871861, 24.278965588
A_Z, 5.75226848241e+13, 3.29013149677e+14, 3.08694018281e+13, -5.57475766138e+14, 8.22663262143e+14, -4.24326211993e+14, -1.77899218548e+12, -66457568545.0, 2.46498973469e+13, 1.20823322765e+15
H22.3324, 10.6449377578, 5.90637391821, 0.156423429912, 1.13277629143, 20.967966965, 0.653776240107, 5.72327586461, 10.7759360309, 15.6402169652, 20.6069299612
T2.3324, 404.098835112, 229.374291902, 7.45500561393, 11.982754874, 766.741018436, 18.6125659925, 213.523294904, 402.738470961, 598.43172169, 777.978099176
B2.3324, 3.52232269758, 3.39201358705, 0.104561627345, -2.56307081116, 10.6509728956, -3.15070556044, 1.21031805442, 3.42012847922, 5.7827451016, 10.3532137991
N_HI, 20.5689988943, 1.44137504328, 0.0588004564825, 18.292896618, 22.9613160244, 18.1322415644, 19.3380550741, 20.5812242451, 21.857071375, 22.8583561147
B_HI, 78.411836168, 40.1461389675, 1.10025789272, 11.4097044562, 145.785041741, 11.7682815169, 45.355687355, 77.94350809, 112.40786402, 146.302465008
A_Z_HI, -2.70575291597, 85.324358312, 2.52543265588, -149.570208743, 133.559692429, -142.506038684, -77.134776255, -3.36715918356, 68.989569548, 142.22362121
N_ZnII, 6.21588187552, 3.87687084839, 0.144149301661, 0.483739443701, 12.4447799023, 0.316592663362, 2.67332255137, 6.29187232082, 9.65722864583, 12.3149565437
B_ZnII, 54.5582731769, 26.19427451, 0.838398785023, 13.0318971302, 99.9624897193, 10.2097615821, 32.8018142363, 54.480334508, 76.765112919, 98.2608560288
A_Z_ZnII, -0.813784344666, 56.7196071826, 1.37438772402, -88.668153818, 99.1307887433, -93.7586330232, -49.0238968423, -3.82421094284, 45.9414821558, 95.9020546005
N_BIII, 10.1159229754, 5.92200565048, 0.185129247277, 0.40279219877, 19.3892499817, 0.468865050862, 5.02271366255, 10.190793308, 15.3087566188, 19.5205665652
