y_fit, y_min, y_max, y_min2, y_max2
0.668221724659, 0.647649488213, 0.690916613828, 0.647649488213, 0.690916613828
0.903776911213, 0.875954895839, 0.934474390941, 0.875954895839, 0.934474390941
0.988495197922, 0.958069809784, 1.02168306925, 0.958069809784, 1.02168306925
1.0038487574, 0.972959059365, 1.03756112631, 0.972959059365, 1.03756112631
1.0052327532, 0.974314131018, 1.0385167707, 0.974314131018, 1.0385167707
1.005273097, 0.974375194297, 1.03858236281, 0.974375194297, 1.03858236281
1.00523638336, 0.974374417789, 1.03858217791, 0.974374417789, 1.03858217791
1.00517903725, 0.973706577903, 1.03829481263, 0.973706577903, 1.03829481263
1.00509009373, 0.973706289079, 1.03769740272, 0.973706289079, 1.03769740272
1.00495281758, 0.973614688832, 1.03654080313, 0.973614688832, 1.03654080313
1.00474170651, 0.972992549301, 1.03642346571, 0.972992549301, 1.03642346571
1.00441590702, 0.97243080381, 1.03641504103, 0.97243080381, 1.03641504103
1.00388912159, 0.971325525699, 1.03640014897, 0.971325525699, 1.03640014897
1.00285879257, 0.967743235472, 1.03613717351, 0.967743235472, 1.03613717351
0.999427495456, 0.951555798314, 1.03396952583, 0.951555798314, 1.03396952583
0.981175322717, 0.9190299663, 1.01661033568, 0.9190299663, 1.01661033568
0.906209420065, 0.842860302427, 0.949493195063, 0.842860302427, 0.949493195063
0.741452938946, 0.658743765809, 0.812789534402, 0.658743765809, 0.812789534402
0.595971322992, 0.488405552587, 0.69414119479, 0.488405552587, 0.69414119479
0.639288676397, 0.527495668809, 0.735966913943, 0.527495668809, 0.735966913943
0.816252752438, 0.745621231342, 0.878341797687, 0.745621231342, 0.878341797687
0.949389630963, 0.916084152717, 0.984256347527, 0.916084152717, 0.984256347527
0.995883281619, 0.965633735694, 1.0280572777, 0.965633735694, 1.0280572777
1.00426784101, 0.973184434793, 1.03680599935, 0.973184434793, 1.03680599935
1.00512860353, 0.973686740705, 1.038259316, 0.973686740705, 1.038259316
1.00522736768, 0.974362549865, 1.03857818536, 0.974362549865, 1.03857818536
1.00526725305, 0.974366982291, 1.03857997357, 0.974366982291, 1.03857997357
1.00529238298, 0.974369837512, 1.03858078849, 0.974369837512, 1.03858078849
1.00530820571, 0.974371801941, 1.03906995893, 0.974371801941, 1.03906995893
1.00531810354, 0.974373216702, 1.03907074328, 0.974373216702, 1.03907074328
1.00526063736, 0.97431259747, 1.03940482253, 0.97431259747, 1.03940482253
1.00386585279, 0.972957845709, 1.03795901861, 0.972957845709, 1.03795901861
0.988505562752, 0.958068839924, 1.02207490258, 0.958068839924, 1.02207490258
0.9037830152, 0.875954148205, 0.934474079296, 0.875954148205, 0.934474079296
0.668224958615, 0.647648996429, 0.690916408882, 0.647648996429, 0.690916408882
