y_fit, y_min, y_max, y_min2, y_max2
0.655820231152, 0.644989105568, 0.666626670485, 0.644989105568, 0.666626670485
0.886129678955, 0.871495037507, 0.900730935815, 0.871495037507, 0.900730935815
0.975367466425, 0.959259262071, 0.99143887652, 0.959259262071, 0.99143887652
0.99370062899, 0.977289935612, 1.0100737754, 0.977289935612, 1.0100737754
0.995690658085, 0.979247420915, 1.01209620415, 0.979247420915, 1.01209620415
0.995803404612, 0.979358655944, 1.01221038301, 0.979358655944, 1.01221038301
0.995802167308, 0.979357820298, 1.01220866305, 0.979357820298, 1.01220866305
0.995800818457, 0.979356909258, 1.01220678861, 0.979356909258, 1.01220678861
0.995799344164, 0.979355913422, 1.01220474053, 0.979355913422, 1.01220474053
0.995797728287, 0.979354821866, 1.01220249656, 0.979354821866, 1.01220249656
0.995795951986, 0.979353621838, 1.01220003076, 0.979353621838, 1.01220003076
0.995793993152, 0.97935229837, 1.01219731272, 0.97935229837, 1.01219731272
0.995791825702, 0.979350833799, 1.01219430659, 0.979350833799, 1.01219430659
0.995789418681, 0.979349207153, 1.01219096984, 0.979349207153, 1.01219096984
0.995786735109, 0.979347393371, 1.01218725177, 0.979347393371, 1.01218725177
0.995783730505, 0.979345362294, 1.01218309143, 0.979345362294, 1.01218309143
0.995780350955, 0.979343077345, 1.01217841504, 0.979343077345, 1.01217841504
0.995776530566, 0.979340493791, 1.0121731326, 0.979340493791, 1.0121731326
0.995772188059, 0.979337556407, 1.01216713324, 0.979337556407, 1.01216713324
0.995767222158, 0.979334196304, 1.01216027912, 0.979334196304, 1.01216027912
0.995761505213, 0.979330326534, 1.01215239684, 0.979330326534, 1.01215239684
0.995754874252, 0.979325835882, 1.01214326563, 0.979325835882, 1.01214326563
0.995747118104, 0.979320579877, 1.01213260025, 0.979320579877, 1.01213260025
0.995737958381, 0.979314367383, 1.01212002598, 0.979314367383, 1.01212002598
0.995727020438, 0.979306939823, 1.01210504073, 0.979306939823, 1.01210504073
0.995713786912, 0.979297936943, 1.01208695499, 0.979297936943, 1.01208695499
0.995697515452, 0.97928682836, 1.01206479123, 0.97928682836, 1.01206479123
0.995677028493, 0.979272646597, 1.01203708289, 0.979272646597, 1.01203708289
0.995649607076, 0.979252014727, 1.01200103547, 0.979252014727, 1.01200103547
0.995602952165, 0.979205090545, 1.01193246865, 0.979205090545, 1.01193246865
0.995464730052, 0.979148344971, 1.01177450402, 0.979148344971, 1.01177450402
0.994871899164, 0.978840334184, 1.01074016842, 0.978840334184, 1.01074016842
0.992498737756, 0.977571241375, 1.00792212988, 0.977571241375, 1.00792212988
0.985215477817, 0.96233336291, 1.0040757579, 0.96233336291, 1.0040757579
0.969394176538, 0.921416037217, 1.00368493054, 0.921416037217, 1.00368493054
0.946724750119, 0.863248769719, 1.0033594815, 0.863248769719, 1.0033594815
0.927890142767, 0.821210498796, 1.00153990214, 0.821210498796, 1.00153990214
0.919127578519, 0.815922074068, 0.992150456783, 0.815922074068, 0.992150456783
0.893533418306, 0.819410755763, 0.950009610634, 0.819410755763, 0.950009610634
0.789098867053, 0.739334268429, 0.833598174813, 0.739334268429, 0.833598174813
0.586034567423, 0.52906484153, 0.639590553463, 0.52906484153, 0.639590553463
0.396261563992, 0.334556305203, 0.463016429726, 0.334556305203, 0.463016429726
0.383120775009, 0.318223783251, 0.453591188311, 0.318223783251, 0.453591188311
0.563142023395, 0.505282144531, 0.626042255304, 0.505282144531, 0.626042255304
0.787888361752, 0.748558771179, 0.829893536374, 0.748558771179, 0.829893536374
0.928948517678, 0.907647837827, 0.950109638596, 0.907647837827, 0.950109638596
0.981059559185, 0.964945345755, 0.996817926448, 0.964945345755, 0.996817926448
0.992989518772, 0.976767526196, 1.00903652763, 0.976767526196, 1.00903652763
