y_fit, y_min, y_max, y_min2, y_max2
0.64390691948, 0.639345753227, 0.648769945428, 0.639345753227, 0.648769945428
0.855391958996, 0.849335281194, 0.861855333394, 0.849335281194, 0.861855333394
0.972992098192, 0.966101608939, 0.980349143358, 0.966101608939, 0.980349143358
1.01718498555, 1.00997999718, 1.02488306523, 1.00997999718, 1.02488306523
1.02838437645, 1.02109822412, 1.03617542995, 1.02109822412, 1.03617542995
1.03027244376, 1.02297086172, 1.03808696553, 1.02297086172, 1.03808696553
1.03045267262, 1.02314756948, 1.03827857535, 1.02314756948, 1.03827857535
1.03040595741, 1.02309874023, 1.03824239552, 1.02309874023, 1.03824239552
1.03035496576, 1.02304544054, 1.03817814836, 1.02304544054, 1.03817814836
1.03029914859, 1.02298709545, 1.03809583982, 1.02298709545, 1.03809583982
1.03023786244, 1.02292438186, 1.03803632096, 1.02292438186, 1.03803632096
1.03017034801, 1.0228440582, 1.03796971903, 1.0228440582, 1.03796971903
1.03009570192, 1.02275473791, 1.03790485884, 1.02275473791, 1.03790485884
1.03001283878, 1.0226795788, 1.03783218314, 1.0226795788, 1.03783218314
1.02992043833, 1.02260369039, 1.03774702565, 1.02260369039, 1.03774702565
1.02981686616, 1.02249762387, 1.03765150843, 1.02249762387, 1.03765150843
1.02970001732, 1.02238794191, 1.03753827204, 1.02238794191, 1.03753827204
1.0295667087, 1.0222435696, 1.03740583027, 1.0222435696, 1.03740583027
1.02940905371, 1.02207036246, 1.03725700628, 1.02207036246, 1.03725700628
1.02919456111, 1.02186513497, 1.03704648049, 1.02186513497, 1.03704648049
1.0287807427, 1.02145140817, 1.03659108456, 1.02145140817, 1.03659108456
1.02764130214, 1.02040599008, 1.035363658, 1.02040599008, 1.035363658
1.02425667281, 1.01658529039, 1.03202473093, 1.01658529039, 1.03202473093
1.0153872145, 1.00503924929, 1.02437989775, 1.00503924929, 1.02437989775
0.996465211089, 0.979140441821, 1.0090146035, 0.979140441821, 1.0090146035
0.964882890044, 0.940666906728, 0.982937818238, 0.940666906728, 0.982937818238
0.925409630688, 0.89903387804, 0.94759346384, 0.89903387804, 0.94759346384
0.891955478188, 0.864252178832, 0.917244725583, 0.864252178832, 0.917244725583
0.879954320607, 0.850326885379, 0.908124665649, 0.850326885379, 0.908124665649
0.893324877096, 0.864081093048, 0.923048644722, 0.864081093048, 0.923048644722
0.918365823843, 0.894199329496, 0.945383713824, 0.894199329496, 0.945383713824
0.930856330054, 0.911279293283, 0.951450623866, 0.911279293283, 0.951450623866
0.909683961914, 0.887158777136, 0.929747145608, 0.887158777136, 0.929747145608
0.84759140077, 0.818822512715, 0.87250999207, 0.818822512715, 0.87250999207
0.755465776024, 0.726643212023, 0.782470051601, 0.726643212023, 0.782470051601
0.658083154657, 0.633501042248, 0.683193873851, 0.633501042248, 0.683193873851
0.578147413014, 0.552346730738, 0.604135093615, 0.552346730738, 0.604135093615
0.514829007274, 0.488409955945, 0.542431730591, 0.488409955945, 0.542431730591
0.439791350058, 0.416795506441, 0.463300416373, 0.416795506441, 0.463300416373
0.328722105661, 0.302556335373, 0.353033934301, 0.302556335373, 0.353033934301
0.198016247416, 0.171270027926, 0.225498567486, 0.171270027926, 0.225498567486
0.092439074538, 0.0745057058044, 0.113901835676, 0.0745057058044, 0.113901835676
0.0419393618377, 0.0343102583251, 0.0532108182747, 0.0343102583251, 0.0532108182747
