y_fit, y_min, y_max, y_min2, y_max2
0.613080035388, 0.607422982233, 0.619303720375, 0.607422982233, 0.619303720375
0.815730237184, 0.808203577749, 0.82401042892, 0.808203577749, 0.82401042892
0.926332761469, 0.917786073366, 0.935734507063, 0.917786073366, 0.935734507063
0.966630149251, 0.957712324849, 0.976439357005, 0.957712324849, 0.976439357005
0.976423965519, 0.967416575793, 0.986330732849, 0.967416575793, 0.986330732849
0.978007894519, 0.968986774569, 0.987928694052, 0.968986774569, 0.987928694052
0.978174801031, 0.969153104913, 0.98809506694, 0.969153104913, 0.98809506694
0.978169799008, 0.969149199296, 0.988087588236, 0.969149199296, 0.988087588236
0.978164331698, 0.96914492943, 0.988079417972, 0.96914492943, 0.988079417972
0.978158339021, 0.969140248135, 0.988070467506, 0.969140248135, 0.988070467506
0.978151750768, 0.969135100245, 0.988060633388, 0.969135100245, 0.988060633388
0.978144484446, 0.969129420906, 0.988049794245, 0.969129420906, 0.988049794245
0.978136442571, 0.969123133427, 0.988037806874, 0.969123133427, 0.988037806874
0.978127509214, 0.969112603702, 0.98802450129, 0.969112603702, 0.98802450129
0.978117545563, 0.969100234301, 0.988009674366, 0.969100234301, 0.988009674366
0.978106384153, 0.96908639948, 0.987993081608, 0.96908639948, 0.987993081608
0.978093821267, 0.969075437277, 0.987974426374, 0.969075437277, 0.987974426374
0.978079606785, 0.969063101564, 0.987953345554, 0.969063101564, 0.987953345554
0.978063430413, 0.969049063328, 0.987937411206, 0.969049063328, 0.987937411206
0.978044902623, 0.969032984852, 0.987921366917, 0.969032984852, 0.987921366917
0.978023527658, 0.969012394918, 0.987902823344, 0.969012394918, 0.987902823344
0.977998663925, 0.968990186947, 0.987879163013, 0.968990186947, 0.987879163013
0.977969461151, 0.968964635128, 0.987836308865, 0.968964635128, 0.987836308865
0.977934731154, 0.968934334839, 0.987785610329, 0.968934334839, 0.987785610329
0.977892497111, 0.968897918706, 0.987724710815, 0.968897918706, 0.987724710815
0.977837725619, 0.968852983586, 0.987648839653, 0.968852983586, 0.987648839653
0.977750870647, 0.968739127954, 0.987541037636, 0.968739127954, 0.987541037636
0.977548562582, 0.96845943824, 0.987323459408, 0.96845943824, 0.987323459408
0.976913527534, 0.967697761836, 0.98654102027, 0.967697761836, 0.98654102027
0.974848055154, 0.965539908875, 0.984497208565, 0.965539908875, 0.984497208565
0.968875035536, 0.958155558077, 0.979604339282, 0.958155558077, 0.979604339282
0.954431649806, 0.938429358523, 0.968560509955, 0.938429358523, 0.968560509955
0.926126576131, 0.903158153985, 0.946828009726, 0.903158153985, 0.946828009726
0.882379903312, 0.853739861938, 0.909673972943, 0.853739861938, 0.909673972943
0.831030050484, 0.8009887055, 0.861723871871, 0.8009887055, 0.861723871871
0.788021931099, 0.756941586325, 0.821701592035, 0.756941586325, 0.821701592035
0.76263130295, 0.73062981369, 0.797439796839, 0.73062981369, 0.797439796839
0.73705120166, 0.705977990858, 0.769340500524, 0.705977990858, 0.769340500524
0.666764649403, 0.636631964934, 0.6964390364, 0.636631964934, 0.6964390364
